0.639645104784826,0.572761797248322,0.520637469555962,0.478806012403347,0.444448054741855
0.808432408749373,0.78767595814539,0.768096580317766,0.749601548379273,0.732108694131347
0.852924745636322,0.852501890093629,0.852120431032103,0.851781608991453,0.851487045508679
0.872067697767676,0.881453653867355,0.891044299218298,0.900846418636093,0.910867104736915
0.850176807072531,0.848399737026035,0.846677056476162,0.84500963556871,0.843398786308961
0.861658723477509,0.865630066059843,0.869660923614143,0.873753218592063,0.877909160902572
0.864374299433325,0.869739891596104,0.875189763392492,0.880726414359692,0.886352605441412
0.847089549017903,0.843805826467992,0.840600541769119,0.83747388003505,0.834426520150649
0.871588691077275,0.880721240593697,0.890048726686984,0.899577509467416,0.909314244285041
0.872087009743565,0.881483190839787,0.891084460702715,0.900897621804577,0.910929784922346
0.813390440222318,0.794727908846223,0.777025102163807,0.760214257272801,0.744234866103892
0.872234017056593,0.881708054591253,0.891390237773219,0.901287504829077,0.911407106516425
0.870788459178829,0.879498593615668,0.888388058517196,0.897462560216023,0.906728082811765
